date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:30	481948/481948	---M--	200	added ('OK')	image/webp	etag:%220733ffb33de82ab6c88afda60fcbc319%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494c96abdfea23cf5a1d79c_cheif%20joseph1.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494c96abdfea23cf5a1d79c_cheif%20joseph1.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:30	97530/97530	---M--	200	added ('OK')	image/webp	etag:%22e620c0ae612f5ec6a5293bb19c06a560%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494ce724ca280eef2c23761_sunglasses.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494ce724ca280eef2c23761_sunglasses.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:32	1735763/1735763	---M--	200	added ('OK')	image/jpeg	etag:%22908fbc5428619ed5cfae070d48f4fd65%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fc7d91680f52c62262b9_derekkk.JPG	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fc7d91680f52c62262b9_derekkk.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:33	133137/133137	---M--	200	added ('OK')	image/jpeg	etag:%229f1dbf0cb7ebee47a25e599b62204cb6%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fdb57c7f3bffe7381d12_Sunyul.jpg	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fdb57c7f3bffe7381d12_Sunyul.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:34	2514870/2514870	---M--	200	added ('OK')	image/jpeg	etag:%2287271f5ffd699c7fdf030b9f53fbdf05%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fcfccf2bff820a198d73_asian%20realistic%20tattoo%20copy.JPG	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fcfccf2bff820a198d73_asian%20realistic%20tattoo%20copy.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:34	177556/177556	---M--	200	added ('OK')	image/webp	etag:%220620e76e21fc8b06b237d25377fb07ad%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494d19aea3a363a92e2d0ea_IMG_1157.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494d19aea3a363a92e2d0ea_IMG_1157.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:36	2807463/2807463	---M--	200	added ('OK')	image/jpeg	etag:%22abe5d68161291de38b8048711356a6e8%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fcc04e0c14d569bcf7c0_Chiwon%201.JPG	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fcc04e0c14d569bcf7c0_Chiwon%201.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:38	178890/178890	---M--	200	added ('OK')	image/webp	etag:%229aa9ac6e67b56fcf78409a930a24b614%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494ce756c5d51aaf7ce934b_peeing.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494ce756c5d51aaf7ce934b_peeing.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:38	2854003/2854003	---M--	200	added ('OK')	image/jpeg	etag:%22adc718ee1c7a23b4de69be8f91b584ef%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fcddf0025a4ad19e7b93_asian%20style%20backpiece%20copy.JPG	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/65e4fcddf0025a4ad19e7b93_asian%20style%20backpiece%20copy.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:38	116580/116580	---M--	200	added ('OK')	image/webp	etag:%2288063612cb5dbc7d9abe1d0f245fa831%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494cee75f13fc6e72a7425b_E5342960-6D95-4ADC-B8AB-3CCDB5CBBDA6.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494cee75f13fc6e72a7425b_E5342960-6D95-4ADC-B8AB-3CCDB5CBBDA6.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
